transaction_date,narration,transaction_amount,balance,transaction_type
20/11/2017,ISW/135605339746/1014794871/Eggs 20crates//SWIFT PLUS FARMSPRODUCE LIMITED,18000.0,4086847.49,CREDIT
20/11/2017,ISW/135605339753/1014794871/5gas refill for gwarimpa//MAX GAS,20000.0,4066847.49,DEBIT
20/11/2017,"ISW/135605340815/1014794871/Tilapia,crocker&sausage//SHAIKADANSUMA",45000.0,4021847.49,DEBIT
20/11/2017,SUGAR 10BAGS FOR PREMIX//TRFTO YUSUF   HARUNA,167000.0,3854847.49,DEBIT
21/11/2017,NEFT/INTERSWITCHNG/Goodsandservices21112,397.0,3855244.49,CREDIT
21/11/2017,Zenith POS Settlement for 21/11/2017,10350.0,3865594.49,CREDIT
21/11/2017,Zenith POS Settlement for 21/11/2017,24950.0,3890544.49,CREDIT
21/11/2017,064641cd/ojo umazayo,70000.0,3960544.49,CREDIT
21/11/2017,CD/DEREK S/DS675075,248500.0,4209044.49,CREDIT
21/11/2017,Transfer Charge + VAT,52.5,4208991.99,DEBIT
21/11/2017,Transfer Charge + VAT,52.5,4208939.49,DEBIT
21/11/2017,Transfer Charge + VAT,52.5,4208886.99,DEBIT
21/11/2017,Zenith POS Settlement Comm for21/11/2017,129.38,4208757.61,DEBIT
21/11/2017,Zenith POS Settlement Comm for21/11/2017,311.88,4208445.73,DEBIT
21/11/2017,ISW/135605343261/1014794871/Finishing touches on golf//JAMIUABDULAZEEZ,19000.0,4189445.73,CREDIT
21/11/2017,STK 10 CARTONS&BREADTAPE//TRF TO DAVISON NNAMEZIE,91000.0,4098445.73,DEBIT
21/11/2017,ISW/135605343673/1014794871/Cash//BABA EBENEZER SHESHI,100000.0,3998445.73,DEBIT
21/11/2017,ISW/135605343268/1014794871/Mamagold part payment//IBRAHIM  BAKO,1000000.0,2998445.73,DEBIT
22/11/2017,RVSL MC POS COMM171109111412 091117,5.0,2998450.73,CREDIT
22/11/2017,"NIP/GTB/CHRISTIAN   EZE MIRABELOGOCHU/NIP FROM CHRISTIAN ,EZE MIRABEL OGOCHU T",2200.0,3000650.73,CREDIT
22/11/2017,NIP/FBN/ANYANWU DICKSONIKECHUKWU/USSD_ANYANWUDICKSON IKECHUKWU,18400.0,3019050.73,CREDIT
22/11/2017,RVSL MC POS 171109111412091117,400.0,3252650.73,CREDIT
22/11/2017,GWARIMPA DANO MILK//TRF TOCAROLINE NGOZI ATTAH,159000.0,3093650.73,DEBIT
23/11/2017,POS Settlement for2057FC999999440-23/11/2017,1700.0,3095350.73,CREDIT
23/11/2017,NEFT/INTERSWITCHNG/Goodsandservices23112,6451.25,3101801.98,CREDIT
23/11/2017,ds126348/cd ruth baba,100000.0,3201801.98,CREDIT
23/11/2017,CD/HABIB M/DS0943498,194000.0,3395801.98,CREDIT
23/11/2017,POS Settlement Comm for2057FC999999440-23/11/2017,68.0,3395733.98,DEBIT
23/11/2017,BIG&SMALL FOIL//TRF TO OGECHICHINONSO MADU,34000.0,3361733.98,DEBIT
23/11/2017,MOTOR ELECTRIC//TRF TO OJIAKAUNIQUE VENTURES,55000.0,3306733.98,DEBIT
24/11/2017,Rvsl:Transfer Charge + VAT,52.5,3306786.48,CREDIT
24/11/2017,NEFT/INTERSWITCHNG/Goodsandservices24112,2729.38,3309515.86,CREDIT
24/11/2017,NIP/FBN/ANYANWU DICKSONIKECHUKWU/USSD_ANYANWUDICKSON IKECHUKWU,34500.0,3344015.86,CREDIT
24/11/2017,Rvsl:ISW/135605349940/1014794871/Bus repair duste//JAMIUABDULAZEEZ,48000.0,3392015.86,CREDIT
24/11/2017,Transfer Charge + VAT,52.5,3391963.36,DEBIT
24/11/2017,STAMP DUTY CHARGE,900.0,3391063.36,DEBIT
24/11/2017,STATEMENT OF ACCOUNTCHARGE,1197.0,3389866.36,DEBIT
24/11/2017,ISW/135605349940/1014794871/Busrepair duste//JAMIU ABDULAZEEZ,48000.0,3341866.36,DEBIT
24/11/2017,SALT 5BAGS&SUGAR 10BAGS//TRFTO YUSUF   HARUNA,175000.0,3166866.36,DEBIT
25/11/2017,NIP/FBN/OGINNI OLUWABUSAYOTITUS/USSD_OGINNIOLUWABUSAYO TITUS,10000.0,3176866.36,CREDIT
25/11/2017,Transfer Charge + VAT,52.5,3176813.86,DEBIT
25/11/2017,Transfer Charge + VAT,52.5,3176761.36,DEBIT
25/11/2017,SMS Notification Charge Nov 2017,488.0,3176273.36,DEBIT
25/11/2017,ISW/135605353223/1014794871/6small&2big refill//MAX GAS,56000.0,3100273.36,CREDIT
25/11/2017,50 BUCKETS COOKBRAND//TRF TODAVISON NNAMEZIE,439000.0,2661273.36,DEBIT
27/11/2017,"NIP/GTB/YUGUDA  HAMZA R./NIPFROM YUGUDA, HAMZA R. TOWOW BAKERY CONFECTIONERY A",12000.0,2673273.36,CREDIT
27/11/2017,dp5507010/pius ishaku,300300.0,2973573.36,CREDIT
27/11/2017,CD/DEREK S/DS163859,470500.0,3444073.36,CREDIT
27/11/2017,Transfer Charge + VAT,52.5,3444020.86,DEBIT
27/11/2017,ISW/135605355437/1014794871/Nylon big plain//APEX PACKAGINGLIMITED,93650.0,3350370.86,DEBIT
27/11/2017,CHICKEN LAPS FRM SAYEDFARMS//TRF TO SAYED FARMSLTD-ABUJA A/C,138000.0,3212370.86,DEBIT
28/11/2017,POS Settlement for2057FC999999440-28/11/2017,400.0,3212770.86,CREDIT
28/11/2017,CD/DEREK S/DS011865,317500.0,3530270.86,CREDIT
28/11/2017,POS Settlement Comm for2057FC999999440-28/11/2017,16.0,3530254.86,DEBIT
28/11/2017,Transfer Charge + VAT,52.5,3530202.36,DEBIT
28/11/2017,Transfer Charge + VAT,52.5,3530149.86,DEBIT
28/11/2017,Transfer Charge + VAT,52.5,3530097.36,DEBIT
28/11/2017,ISW/135605388571/1014794871/Eggdelivered yesterday//SWIFT PLUSFARMS PRODUCE LI,18000.0,3512097.36,DEBIT
28/11/2017,ISW/135605388563/1014794871/Complete work on bus//JAMIUABDULAZEEZ,21000.0,3491097.36,DEBIT
28/11/2017,ISW/135605389665/1014794871/Tyres//ISHAKU  PIUS,21000.0,3470097.36,DEBIT
29/11/2017,Rvsl:Transfer Charge + VAT,52.5,3470149.86,CREDIT
29/11/2017,Rvsl:Transfer Charge + VAT,52.5,3470202.36,CREDIT
29/11/2017,ds162140/cd ruth baba,55600.0,3525802.36,CREDIT
29/11/2017,Rvsl:ISW/135605391674/1014794871/Cakes boxes 10&12//RAINBOWTOUCH LTD,66600.0,3592402.36,CREDIT
29/11/2017,CD/DEREK S/DS014791,380500.0,4039502.36,CREDIT
29/11/2017,Transfer Charge + VAT,52.5,4039449.86,DEBIT
29/11/2017,Transfer Charge + VAT,52.5,4039397.36,DEBIT
29/11/2017,Transfer Charge + VAT,52.5,4039344.86,DEBIT
29/11/2017,ISW/135605391674/1014794871/Cakes boxes 10&12//RAINBOW TOUCHLTD,66600.0,3972744.86,DEBIT
29/11/2017,ISW/135605391723/1014794871/10&12inches cake boxes//INE THELMAAKO,66600.0,3906144.86,DEBIT
29/11/2017,ISW/135605394396/1014794871/12&10inches boxes for cakes//THELMAAKO INE,66600.0,3839544.86,DEBIT
29/11/2017,10BAGS OF SUGAR TODAY//TRFTO YUSUF   HARUNA,164000.0,3675544.86,DEBIT
30/11/2017,REFUND OF EXCESS POS FEE,57.75,3675602.61,CREDIT
30/11/2017,NIP/GTB/OLAJORIN VICTORAJIBOLA/NIP FROM OLAJORINVICTOR AJIBOLA TO WOW BAKERYC,1100.0,3676702.61,CREDIT
30/11/2017,NIP/FBN/KWAKI DANISHAKU/USSD_KWAKI DAN ISHAKU,1200.0,3677902.61,CREDIT
30/11/2017,NEFT/INTERSWITCHNG/Goodsandservices30112,2183.5,3680086.11,CREDIT
30/11/2017,DS162096/CD/OIUS ISHAKU,35000.0,3715086.11,CREDIT
30/11/2017,028555CD/OJO UMAZAYI,158000.0,3873086.11,CREDIT
30/11/2017,Transfer Charge + VAT,52.5,3873033.61,DEBIT
30/11/2017,Transfer Charge + VAT,52.5,3872981.11,DEBIT
30/11/2017,Transfer Charge + VAT,52.5,3872928.61,DEBIT
30/11/2017,Acct Maint. Fee + VAT,8852.17,3864076.44,DEBIT
30/11/2017,ISW/135605395751/1014794871/Fixing of blue golf//TAIWO JOHNOLADELE,19500.0,3844576.44,DEBIT
30/11/2017,ISW/135605399060/1014794871/28local chicken//ABDULLAHI MUSA,22400.0,3822176.44,DEBIT
30/11/2017,ISW/135605394528/1014794871/Bread nylon orange and red//VIVO&TECHINDUSTRIES LIM,660000.0,3162176.44,DEBIT
01/12/2017,Transfer Charge + VAT,52.5,3162123.94,DEBIT
01/12/2017,STAMP DUTY CHARGE,600.0,3161523.94,DEBIT
01/12/2017,ISW/135605411380/1014794871/Partpayment of salary//GADA  LUQMAN,50000.0,3081523.94,CREDIT
02/12/2017,Transfer Charge + VAT,52.5,3081471.44,DEBIT
02/12/2017,ISW/135605412686/1014794871/Balance of flour supplied lastwee//IBRAHIM  BAKO,1750000.0,1331471.44,DEBIT
04/12/2017,NIP/FBN/ANENE TOCHUKWUURSULA/USSD_ANENETOCHUKWU URSULA,2100.0,1333571.44,CREDIT
04/12/2017,7402CD/MADAM CHINYERE,131000.0,1464571.44,CREDIT
04/12/2017,CD/DEREK S/DS107276,294000.0,1758571.44,CREDIT
04/12/2017,DS121403/CD=RUTH BABA,900000.0,2658571.44,CREDIT
04/12/2017,Transfer Charge + VAT,52.5,2658518.94,DEBIT
04/12/2017,ISW/135605413864/1014794871/Balance for small bread nylon//AYODEJIAIYESIMI,110000.0,2548518.94,DEBIT
04/12/2017,DANO 5&SUGAR 10//TRF TO YUSUFHARUNA,300400.0,2248118.94,DEBIT
05/12/2017,42813 CD MARSHAL ACHARA,1750.0,2249868.94,CREDIT
05/12/2017,CD/OSANA 9389,7900.0,2257768.94,CREDIT
05/12/2017,NIP/FBN/KOLO CHRISTIEKASHI/FBNMOBILE:WOW BAKERYCONFECTIONERY AND PASTRIESNI,20000.0,2277768.94,CREDIT
05/12/2017,9279 cd/ madam chinyere,75400.0,2353168.94,CREDIT
05/12/2017,4832/CD KWAME TUUM AMPOTO,180000.0,2533168.94,CREDIT
05/12/2017,Transfer Charge + VAT,52.5,2533116.44,DEBIT
05/12/2017,Transfer Charge + VAT,52.5,2533063.94,DEBIT
05/12/2017,Transfer Charge + VAT,52.5,2533011.44,DEBIT
05/12/2017,Transfer Charge + VAT,52.5,2532958.94,DEBIT
05/12/2017,Transfer Charge + VAT,52.5,2532906.44,DEBIT
05/12/2017,PAYMENT FOR NOV//TRF TOISMAIL ENEMONA   IDRIS,22575.0,2510331.44,DEBIT
05/12/2017,ISW/135605418415/1014794871/Payfor last month work//OZOGBOOLUCHI,29000.0,2481331.44,DEBIT
05/12/2017,ISW/135605419702/1014794871/45local chicken//ABDULLAHI MUSA,36000.0,2445331.44,DEBIT
05/12/2017,ISW/135605418423/1014794871/2bigand 9small//MAX GAS,65000.0,2330331.44,CREDIT
05/12/2017,STK BUTTER&ROMI//TRF TO    EVMIRACLE BAKERS COMPANY NIGLTD,106600.0,2223731.44,DEBIT
05/12/2017,ISW/135605418333/1014794871/Payfor consulting//KWAME TWUMAMPOFO,116000.0,2107731.44,DEBIT
05/12/2017,10 STK ROYAL YEAST//TRF TODAVISON NNAMEZIE,157500.0,1950231.44,DEBIT
06/12/2017,NIP/FBN/ANYANWU DICKSONIKECHUKWU/USSD_ANYANWUDICKSON IKECHUKWU,23000.0,1973231.44,CREDIT
06/12/2017,DS073216/CD/HABIB MARY,169300.0,2142531.44,CREDIT
06/12/2017,Transfer Charge + VAT,52.5,2142478.94,DEBIT
06/12/2017,Transfer Charge + VAT,52.5,2142426.44,DEBIT
06/12/2017,Transfer Charge + VAT,52.5,2142373.94,DEBIT
06/12/2017,PAYMENT FOR NOV WORKDONE//TRF TO JOHNSONMMADUABUCHI EGEMUKA,35000.0,2107373.94,DEBIT
06/12/2017,ISW/135605422358/1014794871/Salary payment duste//GODWINJEREMIAH AKPABOT,40000.0,2067373.94,DEBIT
06/12/2017,JOB PAY//TRF TO AKOBI MATTHEWOGAR,50000.0,2017373.94,DEBIT
06/12/2017,ISW/135605422419/1014794871/Salary for proj manager//UGOH VICTORCHUKWUDI,50000.0,1967373.94,DEBIT
06/12/2017,ISW/135605422356/1014794871/Novsalary duste//JULIUS A OBARO,70000.0,1897373.94,DEBIT
07/12/2017,DS151662/CD RUTH BABA,76000.0,1973373.94,CREDIT
07/12/2017,DS073897/CD/HABIB MARY,209500.0,2182873.94,CREDIT
07/12/2017,Transfer Charge + VAT,52.5,2182821.44,DEBIT
07/12/2017,"ISW/135605423206/1014794871/Trademark//AUGUSTINE, MOSES",40000.0,2142821.44,DEBIT
07/12/2017,FOR 5BAGS SALT AND 10BAGSSUGAR//TRF TO YUSUF   HARUNA,175000.0,1967821.44,DEBIT
08/12/2017,POS Settlement for2057FC999999440-08/12/2017,14850.0,1982671.44,CREDIT
08/12/2017,NEFT/INTERSWITCHNG/Goodsandservices08122,22083.13,2004754.57,CREDIT
08/12/2017,CD MR. OJO UMAZAYI 4638636,100000.0,2180754.57,CREDIT
08/12/2017,69640CD/ MADAM CHINYERE,110000.0,2290754.57,CREDIT
08/12/2017,Transfer Charge + VAT,52.5,2290702.07,DEBIT
08/12/2017,Transfer Charge + VAT,52.5,2290649.57,DEBIT
08/12/2017,POS Settlement Comm for2057FC999999440-08/12/2017,185.64,2290463.93,CREDIT
08/12/2017,STAMP DUTY CHARGE,900.0,2289563.93,DEBIT
08/12/2017,HALF BUCKET CAT FISH//TRF TOMICHAEL OKO AKOBI,10750.0,2278813.93,DEBIT
08/12/2017,ISW/135605425491/1014794871/Keyboard lesson last payment//KALU .L.CHIKA,40000.0,2238813.93,DEBIT
08/12/2017,ISW/135605427690/1014794871/Icingsugar delivered yesterday5c//ABIODUN OLAYIN A,54000.0,2184813.93,DEBIT
08/12/2017,CHICKEN LAPS FOR TODAY//TRFTO SAYED FARMS LTD-ABUJA A/C,134300.0,2050513.93,CREDIT
09/12/2017,"NIP/GTB/YUGUDA  HAMZA R./NIPFROM YUGUDA, HAMZA R. TOWOW BAKERY CONFECTIONERY A",15000.0,2065513.93,CREDIT
09/12/2017,Transfer Charge + VAT,52.5,2065461.43,DEBIT
09/12/2017,PRESERVATIVE FRM GARKI//TRFTO DAVISON NNAMEZIE,28000.0,2037461.43,DEBIT
09/12/2017,ISW/135605429381/1014794871/Lights for chirstmas//ENEHMMADUABUCHI CHAMBERLINE,35000.0,2002461.43,DEBIT
11/12/2017,NEFT/INTERSWITCHNG/Goodsandservices09122,8237.75,2010699.18,CREDIT
11/12/2017,NEFT/INTERSWITCHNG/Goodsandservices11122,20495.14,2031194.32,CREDIT
11/12/2017,NEFT/INTERSWITCHNG/Goodsandservices10122,22380.89,2053575.21,CREDIT
11/12/2017,044409 CD OJIO,50000.0,2103575.21,CREDIT
11/12/2017,POS Settlement for2057FC999999440-11/12/2017,83550.0,2187125.21,CREDIT
11/12/2017,DS348763/CD/DEREK SHUI=AIB,356500.0,2543625.21,CREDIT
11/12/2017,csh dep231432/ pius ishaku,600000.0,3143625.21,CREDIT
11/12/2017,POS Settlement Comm for2057FC999999440-11/12/2017,1019.4,3142605.81,DEBIT
12/12/2017,POS Settlement for2057FC999999440-12/12/2017,18450.0,3173313.21,CREDIT
12/12/2017,Transfer Charge + VAT,52.5,3173260.71,DEBIT
12/12/2017,POS Settlement Comm for2057FC999999440-12/12/2017,230.63,3173030.08,DEBIT
12/12/2017,2 CARTONS MIX FOR ICECREAM//TRF TO ISAAC GNKEMDILIM,64000.0,3109030.08,DEBIT
12/12/2017,ISW/135605434400/1014794871/Carrier bags part payment//APEXPACKAGING LIMITED,150000.0,2959030.08,DEBIT
12/12/2017,DANGOTE SUGAR 10BAGS//TRF TOYUSUF   HARUNA,164000.0,2795030.08,DEBIT
13/12/2017,NEFT/INTERSWITCHNG/Goodsandservices13122,12704.0,2807734.08,CREDIT
13/12/2017,DS036656/CD PIUS ISHAKU,50000.0,2857734.08,CREDIT
13/12/2017,POS Settlement for2057FC999999440-13/12/2017,57150.0,2914884.08,CREDIT
13/12/2017,DFS389553/CD/HABIB MARY,569200.0,3484084.08,CREDIT
13/12/2017,Transfer Charge + VAT,52.5,3484031.58,DEBIT
13/12/2017,POS Settlement Comm for2057FC999999440-13/12/2017,189.38,3483842.2,DEBIT
13/12/2017,ISW/135605447863/1014794871/Signage for habib//GODWIN CHUKWUMASUNDAY,60000.0,3423842.2,DEBIT
14/12/2017,POS Settlement for2057FC999999440-14/12/2017,6300.0,3430142.2,CREDIT
14/12/2017,NEFT/INTERSWITCHNG/Goodsandservices14122,6848.25,3436990.45,CREDIT
14/12/2017,ds251253/cd/habib mary,229500.0,3666490.45,CREDIT
14/12/2017,Transfer Charge + VAT,52.5,3666437.95,DEBIT
14/12/2017,Transfer Charge + VAT,52.5,3666385.45,DEBIT
14/12/2017,Transfer Charge + VAT,52.5,3666332.95,DEBIT
14/12/2017,POS Settlement Comm for2057FC999999440-14/12/2017,78.75,3666254.2,DEBIT
14/12/2017,ISW/135605448534/1014794871/Money for bringing back d bigbus//.JULIUS INNOCENT,20000.0,3646254.2,DEBIT
14/12/2017,"ISW/135605448548/1014794871/Tithes for November//GEN. ACCT FORTITHES, OFFERI",90000.0,3520254.2,CREDIT
14/12/2017,DANO SUPPLY ON THURSDAY//TRFTO CAROLINE NGOZI ATTAH,156000.0,3364254.2,DEBIT
15/12/2017,NEFT/INTERSWITCHNG/Goodsandservices15122,5161.01,3369415.21,CREDIT
15/12/2017,18151 cd/ madam chinyere,82000.0,3451415.21,CREDIT
15/12/2017,ds380100/cd/derek shuaib,269000.0,3720415.21,CREDIT
15/12/2017,Transfer Charge + VAT,52.5,3720362.71,DEBIT
15/12/2017,Transfer Charge + VAT,52.5,3720310.21,DEBIT
15/12/2017,Transfer Charge + VAT,52.5,3720257.71,DEBIT
15/12/2017,STAMP DUTY CHARGE,1000.0,3719257.71,DEBIT
15/12/2017,ISW/135605452950/1014794871/Repairs for Ac//RELAXED MIND INVESTGLOBAL COY LTD,20000.0,3699257.71,DEBIT
15/12/2017,1BAG OF PRESERVARIVE//TRF TODAVISON NNAMEZIE,29000.0,3670257.71,DEBIT
15/12/2017,ISW/135605452968/1014794871/Balance for carrier bags and plain//APEXPACKAGING L,100000.0,3570257.71,DEBIT
15/12/2017,ISW/135605452339/1014794871/Flour supply last week//IBRAHIM  BAKO,1700000.0,1870257.71,DEBIT
16/12/2017,TRF FRM EMEKA VALENTINEUNEGBU TO WOW BAKERYCONFECTIONERY AND PASTRIESNI|payme,1200.0,1871457.71,CREDIT
16/12/2017,ISW ATMPyt-000261062091-Stanbic@Lokoja Branch   LokojaKO,31000.0,1902457.71,CREDIT
16/12/2017,NIP/ABN/OLUSEYI ABIODUNEKUNDAYO/FT/David and D/WOWBAK/OLUSEYI,230000.0,2132457.71,CREDIT
16/12/2017,Transfer Charge + VAT,52.5,2132405.21,DEBIT
16/12/2017,Transfer Charge + VAT,52.5,2132352.71,DEBIT
16/12/2017,Transfer Charge + VAT,52.5,2132300.21,DEBIT
16/12/2017,ISW/135605455332/1014794871/Mechanic//.JULIUS INNOCENT,6000.0,2126300.21,DEBIT
16/12/2017,ISW/135605455189/1014794871/Payment today//Samuel,37500.0,2088800.21,DEBIT
17/12/2017,Transfer Charge + VAT,52.5,1588747.71,CREDIT
17/12/2017,ISW/135605456072/1014794871/20bags of sugar&2 bags of flour//IBRAHIMBAKO,349000.0,1239747.71,DEBIT
18/12/2017,NEFT/INTERSWITCHNG/Goodsandservices18122,3275.25,1243022.96,CREDIT
18/12/2017,NEFT/INTERSWITCHNG/Goodsandservices17122,5359.5,1248382.46,CREDIT
18/12/2017,NEFT/INTERSWITCHNG/Goodsandservices16122,11910.0,1260292.46,CREDIT
18/12/2017,DS91723/CD RUTHBABA,215250.0,1475542.46,CREDIT
18/12/2017,DS 330902/CD/ DEREK S,888000.0,2363542.46,CREDIT
18/12/2017,Transfer Charge + VAT,52.5,2363489.96,DEBIT
18/12/2017,"ISW/135605456866/1014794871/Jumbo pan production//MUHAMMAD,NAZIRU",110000.0,2253489.96,DEBIT
18/12/2017,7SACKS CHICKEN LAPS ON18THDEC//TRF TO SAYED FARMS LTD-ABUJA A/C,146000.0,2107489.96,DEBIT
19/12/2017,POS Settlement for2057FC999999440-19/12/2017,4400.0,2111889.96,CREDIT
19/12/2017,NEFT/INTERSWITCHNG/Goodsandservices19122,6550.5,2118440.46,CREDIT
19/12/2017,POS Settlement for2057FC999999440-19/12/2017,11100.0,2129540.46,CREDIT
19/12/2017,DS379185/CD/DEREK SHUAIB,278000.0,2407540.46,CREDIT
19/12/2017,POS Settlement Comm for2057FC999999440-19/12/2017,55.0,2407485.46,DEBIT
19/12/2017,POS Settlement Comm for2057FC999999440-19/12/2017,138.75,2407346.71,DEBIT
19/12/2017,MC BON PRESEVATIVEUTAKO//TRF TO EV MIRACLEBAKERS COMPANY NIG LTD,27000.0,2380346.71,DEBIT
19/12/2017,2 CARTONS BETA BAKERIMPROVER//TRF TO DAVISONNNAMEZIE,58000.0,2322346.71,DEBIT
19/12/2017,EMILY 10 CARTONS FRMUTAKO//TRF TO EV MIRACLEBAKERS COMPANY NIG LTD,73000.0,2249346.71,DEBIT
20/12/2017,POS Settlement for2057FC999999440-20/12/2017,5000.0,2258812.96,CREDIT
20/12/2017,ds340038/cd/habib mary,364500.0,2623312.96,CREDIT
20/12/2017,Transfer Charge + VAT,52.5,2623260.46,DEBIT
20/12/2017,Transfer Charge + VAT,52.5,2623207.96,DEBIT
20/12/2017,Transfer Charge + VAT,52.5,2623155.46,DEBIT
20/12/2017,POS Settlement Comm for2057FC999999440-20/12/2017,62.5,2623092.96,DEBIT
20/12/2017,ISW/135605462420/1014794871/Upfront//ATILOLA KOLA SAMSON,30000.0,2593092.96,DEBIT
20/12/2017,ISW/135605462705/1014794871/Okioil 5 and solive 5//EYA BROSS NIGLTD,94000.0,2499092.96,DEBIT
20/12/2017,ISW/135605462424/1014794871/Food items purchased on 14th//SUNDAYMICHIKA JOHN,129100.0,2369992.96,DEBIT
21/12/2017,NIP/ABN/SORAEOSAYANDE/FT//WOW BAK/SORAEO,4000.0,2373992.96,CREDIT
21/12/2017,NEFT/INTERSWITCHNG/Goodsandservices21122,4962.5,2378955.46,CREDIT
21/12/2017,DS99158/CD RUTH BABA,100000.0,2478955.46,CREDIT
21/12/2017,ds352199/cd/habib mary,530200.0,3009155.46,CREDIT
21/12/2017,Transfer Charge + VAT,52.5,3009102.96,DEBIT
21/12/2017,Transfer Charge + VAT,52.5,3009050.46,DEBIT
21/12/2017,ISW/135605466429/1014794871/Balfor habib signage//GODWINCHUKWUMA SUNDAY,15000.0,2994050.46,DEBIT
21/12/2017,BALANCE FOR RENOVATIONWORK//TRF TO MOSES ALABI,40000.0,2954050.46,DEBIT
21/12/2017,ISW/135605470534/1014794871/Refilfor last week and today//MAX GAS,44000.0,2910050.46,DEBIT
21/12/2017,"RICE,MAGGI AND SALT//TRF TOYUSUF   HARUNA",93300.0,2816750.46,DEBIT
22/12/2017,NIP/ABN/CHISOM YVONNENWADIUGWU/FT/Food/WOWBAK/CHISOM,1700.0,2818450.46,CREDIT
22/12/2017,NEFT/INTERSWITCHNG/Goodsandservices22122,8337.0,2829387.46,CREDIT
22/12/2017,POS Settlement for2057FC999999440-22/12/2017,15800.0,2845187.46,CREDIT
22/12/2017,36663 cd/ madam chinyere,80000.0,2925187.46,CREDIT
22/12/2017,DS 1362438 CD OLANIRAN SEUN,100000.0,3025187.46,CREDIT
22/12/2017,CD/DEREK SHUAIB/DS346966,305000.0,3330187.46,CREDIT
22/12/2017,Transfer Charge + VAT,52.5,3330134.96,DEBIT
22/12/2017,Transfer Charge + VAT,52.5,3330082.46,DEBIT
22/12/2017,Transfer Charge + VAT,52.5,3330029.96,DEBIT
22/12/2017,Transfer Charge + VAT,52.5,3329977.46,DEBIT
22/12/2017,POS Settlement Comm for2057FC999999440-22/12/2017,197.5,3329779.96,DEBIT
22/12/2017,STAMP DUTY CHARGE,1300.0,3328479.96,DEBIT
22/12/2017,ISW/135605470839/1014794871/Tpto otukpo//KWAME TWUM AMPOFO,10600.0,3317879.96,DEBIT
22/12/2017,ISW/135605470850/1014794871/20crates eggs supplied dismornin//SWIFT PLUS FARMS,18000.0,3299879.96,DEBIT
22/12/2017,ISW/135605476907/1014794871/Local chicken supplied today//ABDULLAHIMUSA,40000.0,3259879.96,DEBIT
22/12/2017,ISW/135605476915/1014794871/Pay//OYEWUNMI OLAWANDE,40000.0,3219879.96,DEBIT
22/12/2017,ITEAMS BROUGHT IN TODAY//TRFTO EV MIRACLE BAKERSCOMPANY NIG LTD,700000.0,2519879.96,DEBIT
23/12/2017,NIP/DBP/CHUKWU  GRACE/NIP -002174269868/TRF IFO WOWBAKERY CONFECTIONERY AND PA,1200.0,2521079.96,CREDIT
23/12/2017,"MC Loc ATM Pyt-000401914072--ATM4_PLOT 2001, TAFAWABALEWA AREA7 FC",25000.0,2546079.96,CREDIT
23/12/2017,CHICKEN LAPS 5SACKSTODAY//TRF TO SAYED FARMSLTD-ABUJA A/C,99000.0,2447079.96,DEBIT
24/12/2017,Rvsl:Transfer Charge + VAT,52.5,2447132.46,CREDIT
24/12/2017,NIP/ABN/STEPHEN CHIMAZURUNWAUKWA/FT//WOWBAK/STEPHEN,16000.0,2463132.46,CREDIT
24/12/2017,Transfer Charge + VAT,52.5,2519079.96,CREDIT
24/12/2017,Transfer Charge + VAT,52.5,2519027.46,DEBIT
24/12/2017,Transfer Charge + VAT,52.5,2518974.96,DEBIT
24/12/2017,Transfer Charge + VAT,52.5,2518922.46,DEBIT
24/12/2017,Transfer Charge + VAT,52.5,2518869.96,DEBIT
24/12/2017,Transfer Charge + VAT,52.5,2518817.46,DEBIT
24/12/2017,Transfer Charge + VAT,52.5,2518764.96,DEBIT
24/12/2017,ISW/135605480470/1014794871/Decpart//HABIB OJONIKO MARY,17500.0,2501264.96,DEBIT
24/12/2017,ISW/135605480458/1014794871/Partpayment for dec//ISHAKU  PIUS,21000.0,2480264.96,DEBIT
24/12/2017,PART//TRF TO MICHAEL OKOAKOBI,21000.0,2459264.96,DEBIT
24/12/2017,ISW/135605480467/1014794871/Balance for part payment//ADAMU LYDIA,25200.0,2434064.96,DEBIT
24/12/2017,ISW/135605479698/1014794871/Partpayment for gas refill//MAX GAS,56000.0,2378064.96,DEBIT
24/12/2017,ISW/135605480468/1014794871/Partfor cylinders//MAX GAS,56000.0,2322064.96,DEBIT
24/12/2017,ISW/135605480454/1014794871/Decpart payment//GADA  LUQMAN,70000.0,2252064.96,DEBIT
24/12/2017,ISW/135605480171/1014794871/Golden penny sugar 10//ABDULLAHISALIHU,165000.0,2087064.96,DEBIT
24/12/2017,DANO POWDERED MILK//TRF TOCAROLINE NGOZI ATTAH,182000.0,1905064.96,DEBIT
25/12/2017,NIP/FDP/KWAME TWUMAMPOFO/770 TRANSFER FROMKWAME TWUM AMPOFO **9,29000.0,1934064.96,CREDIT
25/12/2017,TRF FRM MARYANN IFEYINWA IKETO WOW BAKERYCONFECTIONERY AND PASTRIESNI,40000.0,1974064.96,CREDIT
25/12/2017,NIP/FBN/BENJAMIN EMEKAODOH/USSD_BENJAMIN EMEKAODOH,60000.0,2034064.96,CREDIT
25/12/2017,Transfer Charge + VAT,52.5,2034012.46,DEBIT
25/12/2017,ISW/135605480975/1014794871/Salary part for dec//GODSWILL DAVIDCHISCO,17500.0,2016512.46,DEBIT
27/12/2017,NEFT/INTERSWITCHNG/Goodsandservices27122,3275.25,2023062.96,CREDIT
